Asset,Time,Use
A627764,544,35466.905579499304
A627764,546,35473.61607813619
A627764,622,35657.71714943515
A467856,24,33407.949541216
A467856,47,33518.23512750919
A467856,115,33836.25441073561
A467856,130,33888.479595779216
A467856,172,34070.246580595776
A467856,298,34518.68294602605
A467856,332,34675.06674034656
A467856,363,34800.81564958563
A467856,400,34954.86535742375
A467856,400,34955.44887904434
A467856,412,34988.12608979789
A467856,477,35237.87334341422
A467856,498,35331.82032433065
A467856,544,35545.389237469855
A467856,554,35554.14206177884
A467856,568,35567.854819862914
A467856,658,35842.98526397531
A220133,6,33773.81759733152
A220133,37,33845.590756665195
A220133,116,34171.195820959394
A220133,137,34235.67496003557
A220133,147,34238.884328948865
A220133,235,34566.23995810486
A220133,326,34975.28861414471
A220133,423,35342.90723512203
A220133,464,35517.6719604914
A220133,508,35631.75043731849
A220133,514,35645.46319540257
A220133,533,35678.14040615611
A220133,556,35749.33004386918
A220133,654,36175.300826906394
A220133,693,36318.26362395313
A972258,1,33915.613351137064
A972258,38,34024.14837256846
A972258,70,34120.137679156986
A972258,97,34241.80193705186
A972258,110,34279.73084239079
A972258,154,34432.90526779801
A972258,227,34802.85797525773
A972258,240,34807.52614822252
A972258,336,35026.054995136816
A972258,342,35040.35127484149
A972258,414,35309.93826355819
A972258,446,35421.39089309258
A972258,451,35425.76730524708
A972258,572,35786.675427587514
A972258,578,35796.01177351709
A972258,595,35852.61337071519
A611210,33,33309.04262652448
A611210,45,33335.00933864113
A611210,141,33892.856007933704
A611210,159,33950.3328875627
A611210,202,34052.74093197781
A611210,333,34579.36919456834
A611210,334,34582.87032429193
A611210,337,34595.99956075541
A611210,349,34640.638964731224
A611210,469,35136.34058143001
A611210,469,35137.507624671205
A611210,526,35368.87394723868
A611210,569,35483.24418487607
A611210,604,35617.74591842412
A611210,714,36026.794574463966
A278781,3,33119.98162145043
A278781,43,33266.44554822076
A278781,43,33266.44554822076
A278781,79,33437.709143866545
A278781,107,33548.286490970044
A278781,113,33562.87453148502
A278781,155,33679.8706164151
A278781,165,33714.881913651036
A278781,220,33956.45986457899
A278781,248,34019.188438793375
A278781,318,34262.808715393425
A278781,341,34294.61064371606
A278781,357,34315.61742205762
A278781,359,34321.45263826362
A278781,487,34730.50129430346
A278781,497,34760.5526577643
A278781,539,34838.16103330396
A278781,627,35045.01944780628
A278781,653,35099.28695852198
A278781,653,35099.578719332276
A278781,681,35171.64363947624
A278781,694,35204.029089419484
A278781,721,35273.75992308106
A278781,723,35279.30337847675
A801244,19,33515.9010410268
A801244,51,33636.106494870175
A801244,96,33852.00949449178
A801244,99,33864.555209334656
A801244,217,34283.23197211439
A801244,219,34291.69303561307
A801244,282,34548.4425486766
A801244,293,34575.284543224145
A801244,442,35062.525096424244
A801244,485,35249.543775826205
A801244,546,35471.28199165379
A801244,547,35475.366642997986
A801244,649,35838.02533020022
A801244,708,36041.38261497894
A646082,56,31581.52686874137
A646082,69,31586.19504170616
A646082,128,31643.963682145455
A646082,157,31669.34687264151
A646082,228,31725.948469839605
A646082,243,31736.451859010383
A646082,251,31738.78594549278
A646082,333,31824.56362372082
A646082,428,31896.920304675088
A646082,516,31985.323830195826
A646082,558,32013.916389605172
A646082,610,32063.51572735608
A002551,9,31606.61829842712
A002551,25,31619.16401327
A002551,100,31699.689996912653
A002551,251,31869.20302769664
A002551,282,31899.254391157483
A002551,380,31991.74256802241
A002551,467,32079.270811112252
A002551,467,32079.56257192255
A002551,514,32126.536062380765
A002551,541,32156.00390422101
A002551,647,32247.32503784474
A999952,173,31261.465259842862
A999952,233,31335.57250565892
A999952,237,31338.490113761916
A999952,265,31366.790912360964
A999952,269,31370.00028127426
A999952,359,31479.994106757156
A999952,452,31504.79377563261
A999952,543,31581.235107931072
A999952,606,31807.349735913154
A999952,663,31861.325485818554
A999952,676,31863.95133311125
A999952,719,31899.837912778083
A999952,729,31907.423693845867
A649859,4,30985.16777248927
A649859,18,30990.419467074662
A649859,22,30992.753553557057
A649859,123,31100.705053367856
A649859,130,31100.996814178157
A649859,132,31102.747379039953
A649859,226,31150.596151929065
A649859,230,31153.805520842358
A649859,283,31174.22877756332
A649859,312,31202.23781535207
A649859,313,31202.82133697267
A649859,340,31229.66333152022
A649859,343,31231.997418002615
A649859,494,31345.200612398807
A649859,500,31350.744067794494
A649859,607,31622.373382183294
A649859,630,31649.215376730845
A649859,678,31681.309065863785
A649859,679,31682.767869915282
A381293,8,31554.976635004117
A381293,93,31649.215376730845
A381293,118,31660.594048332525
A381293,150,31691.228933413968
A381293,199,31704.066409067145
A381293,283,31788.093522433388
A381293,286,31790.427608915783
A381293,465,31934.849210014017
A381293,648,32101.15287188471
A381293,649,32102.02815431561
A109245,6,31311.939880024667
A109245,15,31326.236159729342
A109245,93,31432.145333868044
A109245,200,31526.67583640507
A109245,258,31585.319759275262
A109245,261,31588.237367378257
A109245,268,31591.15497548125
A109245,268,31591.15497548125
A109245,283,31606.61829842712
A109245,382,31638.128465939466
A109245,621,31850.238575027175
A109245,646,31862.20076824945
A452705,31,28743.27770614821
A452705,40,28751.15524802629
A452705,56,28761.075115576474
A452705,108,28818.26023439517
A452705,186,28876.320635644763
A452705,205,28895.576849124525
A452705,242,28916.583627466087
A452705,293,28978.145158439274
A452705,318,28991.85791652335
A452705,352,29015.198781347306
A452705,477,29118.482108193315
A452705,478,29119.64915143451
A452705,494,29131.61134465679
A452705,516,29150.284036515957
A452705,536,29158.74510001464
A452705,587,29214.179653971536
A452705,661,29294.705637614188
A670043,27,31602.24188627263
A670043,31,31605.451255185926
A670043,112,31696.772388809655
A670043,151,31731.491925235292
A670043,213,31796.262825121772
A670043,213,31796.84634674237
A670043,219,31800.639237276264
A670043,233,31806.474453482253
A670043,296,31860.450203387656
A670043,481,32027.629147689247
A670043,618,32155.420382600412
A670043,665,32199.47626495563
A006032,21,31709.026342842233
A006032,107,31799.180433224767
A006032,114,31805.015649430756
A006032,208,31885.83339388371
A006032,264,31939.22562216851
A006032,270,31947.103164046595
A006032,272,31948.561968098093
A006032,293,31962.858247802767
A006032,392,32039.591340911524
A006032,393,32040.46662334242
A006032,452,32055.054663857394
A006032,453,32056.221707098593
A006032,457,32060.598119253085
A006032,476,32080.72961516375
A006032,477,32081.604897594647
A006032,550,32140.540581275138
A006032,551,32141.415863706035
A006032,587,32180.511812286164
A006032,628,32221.06656491779
A006032,629,32221.941847348688
A006032,660,32242.07334325935
A006032,660,32242.36510406965
A006032,703,32412.169895663937
A006032,704,32413.920460525733
A699419,3,29796.534231329264
A699419,31,29820.750378584118
A699419,31,29821.04213939442
A699419,43,29826.585594790107
A699419,44,29827.169116410707
A699419,62,29838.839548822685
A699419,63,29839.423070443285
A699419,69,29840.881874494782
A699419,91,29860.138087974545
A699419,111,29872.975563627722
A699419,139,29894.85762440018
A699419,159,29913.53031625935
A699419,192,29935.412377031807
A699419,279,30017.980686346553
A699419,300,30040.44626873961
A699419,404,30149.564811791613
A699419,460,30200.914714404316
A699419,646,30358.757312776324
A699419,722,30425.862299145203
A699419,722,30426.1540599555
A699419,726,30426.445820765803
A284820,24,31696.772388809655
A284820,123,31813.184952119143
A284820,126,31815.51903860154
A284820,153,31838.859903425495
A284820,154,31839.735185856392
A284820,223,31912.67538843126
A284820,307,32005.74708691679
A284820,409,32100.56935026411
A284820,453,32118.36675969238
A284820,466,32129.45367048376
A284820,466,32129.745431294057
A284820,489,32150.75220963562
A284820,490,32151.04397044592
A284820,555,32162.7144028579
A284820,570,32181.97061633766
A284820,671,32282.628095890977
A284820,672,32283.503378321875
A615536,24,31399.176362304206
A615536,98,31478.82706351596
A615536,283,31643.963682145455
A615536,379,31713.694515807027
A615536,440,31744.621161698768
A615536,542,31867.160702024543
A615536,709,32363.154079533626
A615536,709,32363.154079533626
A720349,23,31387.505929892228
A720349,111,31486.704605394043
A720349,213,31583.860955223765
A720349,299,31674.3068064166
A720349,400,31772.046677866918
A720349,404,31773.505481918415
A720349,483,31826.89771020322
A720349,667,32016.833997708167
A648234,7,31149.137347877568
A648234,18,31160.516019479248
A648234,108,31255.63004363687
A648234,162,31299.68592599209
A648234,206,31335.280744848624
A648234,275,31384.88008259953
A648234,290,31416.098489301574
A648234,354,31460.446132467092
A648234,389,31486.121083773447
A648234,430,31522.882945871177
A648234,474,31558.47776472771
A648234,626,31900.12967358838
A648234,722,32015.083432846368
A722536,46,31624.70746866569
A722536,134,31719.529732013016
A722536,218,31797.72162917327
A722536,232,31809.975583205847
A722536,239,31816.102560222138
A722536,318,31868.61950607604
A722536,414,31950.896054580488
A722536,500,32045.134796307215
A722536,555,32093.858851627225
A722536,685,32213.480783850002
A902058,52,30544.900709747384
A902058,130,30595.37532992919
A902058,134,30596.54237317039
A902058,232,30687.279985173518
A902058,278,30732.502910769937
A902058,285,30738.046366165625
A902058,318,30771.307098539764
A902058,501,30924.77328475728
A902058,686,31077.6559493542
A902058,701,31090.493425007375
A902058,717,31100.705053367856
A077804,134,31442.940483849125
A077804,137,31444.98280952122
A077804,140,31447.608656813918
A077804,238,31555.560156624717
A077804,333,31580.35982550017
A077804,338,31584.444476844365
A077804,339,31585.027998464964
A077804,344,31587.653845757657
A077804,377,31608.36886328892
A077804,429,31650.674180782342
A077804,443,31665.262221297315
A077804,458,31677.80793614019
A077804,501,31713.402754996725
A077804,506,31716.90388472032
A077804,507,31717.48740634092
A077804,626,31883.207546591013
A077804,632,31889.6262844176
A077804,632,31889.6262844176
A077804,689,31948.561968098093
A602294,29,31284.22260304622
A602294,36,31287.723732769813
A602294,193,31430.39476900625
A602294,303,31557.310721486516
A602294,308,31561.103612020408
A602294,407,31631.41796730258
A602294,490,31682.476109104984
A411083,56,31194.652034284285
A411083,59,31196.98612076668
A411083,145,31288.59901520071
A411083,241,31381.962474496537
A411083,331,31473.28360812027
A411083,426,31522.59118506088
A411083,511,31580.651586310472
A411083,596,31635.79437945707
A411083,697,31819.89545075603
A411083,729,31901.29671682958
A317921,54,31310.772836783468
A317921,143,31381.67071368624
A317921,242,31468.323674345178
A317921,428,31757.166876541647
A317921,483,31798.59691160417
A317921,513,31829.815318306213
A317921,661,32205.60324197192
A317921,677,32227.777063554677
A317921,679,32230.69467165767
A317921,695,32259.57899187732
A317921,699,32271.249424289297
A317921,711,32282.336335080676
A959904,24,31181.814558631108
A959904,24,31181.814558631108
A959904,38,31195.527316715183
A959904,126,31277.80386521963
A959904,179,31329.153767832337
A959904,180,31330.320811073532
A959904,181,31331.19609350443
A959904,196,31338.490113761916
A959904,209,31342.57476510611
A959904,226,31350.452306984196
A959904,280,31405.886860941093
A959904,314,31440.31463655643
A959904,425,31539.22155124795
A959904,497,31604.57597275503
A959904,558,31722.15557930571
A959904,682,31849.946814216873
A534201,22,31302.603534095084
A534201,22,31302.603534095084
A534201,29,31307.271707059877
A534201,96,31387.21416908193
A534201,114,31397.13403663211
A534201,488,31734.70129414859
A534201,572,31776.13132921111
A534201,587,31788.093522433388
A534201,597,31798.59691160417
A534201,672,31870.953592558435
A534201,702,31955.85598835558
A534201,702,31956.147749165877
A492452,150,27896.587834659167
A492452,264,28000.746443936077
A492452,336,28066.392626253455
A492452,428,28140.49987206952
A492452,521,28207.021336817797
A492452,570,28253.70306646571
A492452,663,28345.89948252034
A492452,664,28346.77476495124
A492452,706,28380.327258135676
A950858,34,31194.068512663685
A950858,83,31246.585458517588
A950858,93,31257.964130119268
A950858,118,31281.596755753522
A950858,118,31282.180277374122
A950858,166,31342.86652591641
A950858,262,31433.60413791954
A950858,349,31519.965337768183
A950858,350,31520.257098578484
A950858,519,31729.449599563195
A950858,523,31733.53425090739
A950858,523,31733.826011717687
A950858,530,31737.32714144128
A950858,544,31745.204683319367
A950858,549,31757.166876541647
A950858,549,31757.166876541647
A950858,559,31768.837308953625
A950858,590,31832.149404788608
A950858,720,32082.480180025545
A751161,54,31870.370070937835
A751161,94,31910.049541138564
A751161,143,31945.936120805396
A751161,175,31974.820441025044
A751161,243,32024.711539586253
A751161,264,32038.424297670328
A751161,323,32100.277589453814
A751161,417,32197.43393928353
A751161,503,32252.284971619833
A751161,566,32304.801917473735
A751161,654,32396.706572718067
A751161,688,32535.00119680001
A958775,51,30506.97180440845
A958775,135,30612.00569611626
A958775,244,30690.197593276513
A958775,284,30730.75234590814
A958775,296,30740.088691837722
A958775,337,30771.890620160364
A958775,338,30773.05766340156
A958775,426,30849.49899570002
A958775,426,30849.49899570002
A958775,506,30919.81335098219
A958775,507,30920.68863341309
A958775,507,30920.68863341309
A958775,508,30921.272155033686
A958775,676,31067.736081804018
A958775,690,31079.990035836596
A958775,696,31080.865318267493
A007567,59,31362.706261016774
A007567,146,31460.154371656794
A007567,147,31461.02965408769
A007567,241,31546.807332315733
A007567,329,31641.33783485276
A007567,329,31641.62959566306
A007567,381,31686.268999638876
A007567,427,31736.74361982068
A007567,511,31825.43890615172
A007567,539,31851.98913988897
A007567,569,31884.66635064251
A688994,73,31536.303943144954
A688994,120,31590.863214670953
A688994,135,31612.745275443413
A688994,135,31612.745275443413
A688994,137,31614.495840305208
A688994,276,31704.64993068774
A688994,321,31761.251527885837
A688994,417,31847.61272773448
A688994,424,31854.323226371365
A688994,468,31873.87120066143
A688994,501,31897.212065485386
A688994,595,32078.395528681354
A688994,597,32080.14609354315
A688994,630,32112.23978267609
A688994,664,32144.62523261933
A688994,688,32161.2555988064
A626665,69,30894.138399675838
A626665,83,30901.140659123026
A626665,152,30949.864714443036
A626665,158,30953.65760497693
A626665,158,30953.65760497693
A626665,170,30962.410429285912
A626665,248,31033.308306188683
A626665,261,31042.061130497666
A626665,298,31071.237211527612
A626665,337,31103.330900660552
A626665,337,31103.330900660552
A626665,393,31138.925719517087
